name,status,source,delay,valid_days,viol_days,viol_frac,viol_maxpos,viol_long,viol_short,viol_total,max_streak,viol_head252,viol_tail762,clean_suffix_days,first_viol_date,last_viol_date
AlphaFguo20260303GA254,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA255,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA256,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303GA257,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA259,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA260,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA265,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA266,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA267,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA268,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA269,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260303GA270,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA271,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA274,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303GA275,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA277,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA278,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA280,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260303GA281,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA282,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303GA284,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA286,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA287,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260303GA288,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA290,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA294,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA295,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260303GA296,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA297,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA298,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260303GA299,active,feature,1,2670,0,0.0,0,0,0,0,0,0,0,2670,,
AlphaFguo20260303LLM001,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM002,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260303LLM003,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260303LLM005,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM006,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303LLM007,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM008,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM010,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM012,active,feature,1,2670,0,0.0,0,0,0,0,0,0,0,2670,,
AlphaFguo20260303LLM013,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM014,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM016,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303LLM017,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM018,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM019,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303LLM021,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM023,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM025,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM026,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303LLM027,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260303LLM028,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260303LLM029,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304GA001,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA002,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA003,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA004,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA005,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA006,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA007,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA008,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA009,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA010,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA012,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA013,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA014,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA015,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA016,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA017,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304GA018,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA019,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA020,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA021,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA022,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA023,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA025,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA026,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA027,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA028,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA029,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA030,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA031,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA032,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA033,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA034,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA035,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA036,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA037,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA038,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA039,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA040,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA041,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA042,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA043,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA044,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA045,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA046,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA047,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA048,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA049,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA050,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA051,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA053,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA054,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA055,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA056,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA057,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA058,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA059,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA060,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA061,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA062,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA063,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260304GA064,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA065,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA066,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA067,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA068,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA070,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA071,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA072,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA073,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA074,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA077,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304GA078,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA080,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA081,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA082,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA083,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA084,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA085,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA086,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA087,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260304GA088,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA089,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304GA090,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA091,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA093,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA094,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304GA096,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA097,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA100,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA101,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA102,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA103,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA104,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA107,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA108,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA109,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA110,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA111,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA113,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA114,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA115,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA116,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA117,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA118,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA119,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA120,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA121,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA124,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA125,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA127,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA128,active,feature,1,2662,0,0.0,0,0,0,0,0,0,0,2662,,
AlphaFguo20260304GA130,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA131,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA132,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA133,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA134,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304GA136,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA137,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260304GA138,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA139,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA140,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA141,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA142,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA143,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA144,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA147,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA148,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA150,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA152,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA153,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA154,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA156,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA158,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA159,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA160,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA162,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA163,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA164,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA165,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA166,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260304GA171,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA172,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA173,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA177,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA178,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA180,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA181,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA182,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA183,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304GA184,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260304GA185,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM001,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM002,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM003,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM005,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM006,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304LLM007,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM008,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM010,active,feature,1,2668,0,0.0,0,0,0,0,0,0,0,2668,,
AlphaFguo20260304LLM012,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM013,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM015,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304LLM016,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM021,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM022,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM023,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM025,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260304LLM028,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM030,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM031,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM032,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM033,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260304LLM034,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260304LLM038,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260305LLM001,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM002,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM005,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260305LLM008,active,feature,1,2670,0,0.0,0,0,0,0,0,0,0,2670,,
AlphaFguo20260305LLM009,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM011,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260305LLM012,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260305LLM013,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260305LLM014,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM015,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM019,active,feature,1,2666,0,0.0,0,0,0,0,0,0,0,2666,,
AlphaFguo20260305LLM021,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM022,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM023,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM024,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM026,active,feature,1,2668,0,0.0,0,0,0,0,0,0,0,2668,,
AlphaFguo20260305LLM027,active,feature,1,2673,0,0.0,0,0,0,0,0,0,0,2673,,
AlphaFguo20260305LLM029,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260305LLM030,active,feature,1,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260306GA001,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA002,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA003,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA004,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA005,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA006,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA007,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA008,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA009,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA010,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA011,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA012,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260306GA013,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA014,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260306GA015,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA016,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260306GA017,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA018,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA019,active,feature,1,2665,0,0.0,0,0,0,0,0,0,0,2665,,
AlphaFguo20260306GA020,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA021,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA022,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA023,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA024,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA025,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA026,active,feature,1,2667,0,0.0,0,0,0,0,0,0,0,2667,,
AlphaFguo20260306GA027,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA028,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA030,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA031,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA032,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA033,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA035,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
AlphaFguo20260306GA036,active,feature,1,2672,0,0.0,0,0,0,0,0,0,0,2672,,
AlphaFguo20260306GA037,active,feature,1,2669,0,0.0,0,0,0,0,0,0,0,2669,,
AlphaFguo20260306GA038,active,feature,1,2671,0,0.0,0,0,0,0,0,0,0,2671,,
